,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,
total_ipc,0.4782583978515622,0.4474709189184915,0.4685368271166364,0.547517868959662,0.43155928926209686,0.5361610591534716,0.24275220081612744,0.3985175211853208,0.6248115361404524,1.5639979312474388,1.5774530463975407,1.5667407058001654,0.9713341886517836,0.8402040537046062,1.2447454450275126,1.2462729450658936,1.2442508896689615,1.2421548386626158,0.9896614304114889,1.1036025858386411,1.0995404265342736,0.7515245537019501,0.5913745101770493,0.5803516663796416,0.6275918234396811,0.6283094083988268,0.6294055372181964,0.6310669171178466,0.627685925874809,0.6265961217442048,0.6212005185387386,0.6248996601256608,0.6241591446541279,0.6237534752701681,0.622247705478103,0.6215913432634866,0.6135926167273887,0.6216638405715585,0.6207543547254156,0.6186244709519366,0.6184007293350174,0.550779472399419,0.619444850100081,0.6185152473989985,0.6186847498330699,0.6168351548551195,0.6180191852765853,0.6158408800488724,0.6161714349797791,0.6159303571567579,0.6121126218083097,0.6117042789391495,0.6114966083992524,0.6102433775212847,0.6103687546704882,0.6080178218666576,0.6090371660989173,0.6080418901005092,0.609797965421275,0.5003219325610974,0.48837143327143756,0.24947460871742816,0.24927207881270086,0.24968692123776473,0.25562660715612695,0.24992073948365728,0.24929096795300718,0.2522058884822989,0.30781781203847947,0.4703840265288377,0.47000637455262523,0.4588470960315916,0.4773322160613269,0.48931816528175337,0.4889885228002558,0.49183459048501477,0.49138864636602414,0.49232766100781983,0.4604742044845572,0.2784362302080845,0.24723835306272135,0.24969550293312062,0.336906194000008,0.4524808160339387,0.5497973340672332,0.4034015343410567,0.4009311155293132,0.4577489119133904,0.45716702300746787,0.45851421194997727,0.4585010927813526,0.45938008631260413,0.4602925008812656,0.46152143722952405,0.45978114424311267,0.4597005002701196,0.45783341438452174,0.45793886330694494,0.4545765518258601,0.4552504740358252,0.4573561899709252,0.4571460717293906,0.45848155005360225,0.45807653963199685,0.45799450569976563,0.4582001494477494,0.45830050723777965,0.45889307665941037,0.45950125908040557,0.455193060646838,0.45661428113206404,0.4574840270546624,0.45630464292169876,0.45159469895687404,0.45264696855459013,0.45614360151648603,0.4564153463508177,0.45591528235270906,0.455637168938926,0.45646333883511053,0.4577585844317227,0.45525350542122384,0.5152063734755917,0.29195442104944574,0.3536372077169239,0.5126094478533529,0.5139846561335362,0.4750006056186373,0.4920098212459436,0.4110727419365743,0.2613757686898689,0.3320781402920078,0.26846991373777074,0.3107308811558233,0.46828873057179027,0.5163423653973872,0.5180818274512163,0.5214173236644736,0.4598859061263339,0.24778511911858497,0.2477847300547582,0.25184652611042335,0.2481508297067903,0.24719916735947578,0.25088293179865645,0.3823902920575437,0.525178105457743,0.5314656485686118,0.5609372363269605,0.30243269212540524,0.2695676726100924,0.2691466250288584,0.2699027399230913,0.5546192153975374,0.5190574358701071,0.522826541539287,0.5291794635909517,0.5328612055519205,0.5385926925241074,0.516854094800481,0.41866800776207136,0.2028355781905895,0.2000992503515214,0.20060023969614682,0.2062104901586846,0.20578122882215288,0.21675237660637553,0.20663002970883873,0.21786435504736562,0.21268178385102005,0.602818134268689,0.7713524782952512,0.6065693939808823,0.6342260762652846,0.5238985989740079,0.5564761807955603,0.5518483458998743,0.5826741297114557,0.5225885339889794,0.4998648483040762,0.347323364485018,0.5127851628940943,0.6006497933775143,0.6005750266228611,0.5949040467484528,0.5858912253951475,0.4686513251891162,0.6119490831269141,0.596432289050612,0.6010624515706167,0.5991727596793054,0.59385739835295,0.5534081943067037,0.4715053436882847,0.6480610927228507,0.3450281624988275,0.3639658853480571,0.41603988907192574,0.43791715717649554,0.5732258241126523,0.2528430402368635,0.24985353887278577,0.2891141436784423,0.49078148821573986,0.4423334247510481,0.40860931762373326,0.4992825509241915,0.5182025944785928,0.4426196700043167,0.49645840355388926,0.529230639788632,0.5273908546219604,0.5133324892959823,0.48913962875129474,0.5293768773285363,0.48299857470493435,0.2505900131237306,0.4395775531272653,0.8140405356319533,1.5644470109664268,1.56895130206976,1.5685159326972051,0.7081250276685875,1.2108770476045871,1.204870732239229,1.2012820517051608,1.0811562887027397,1.0026060245608455,1.1089613540241963,0.8100097638535402,0.6027156184845575,0.6295600336140308,0.6003221625394135,0.6275099229881229,0.6264378562758054,0.6228185698374563,0.6244905815306286,0.6138317603616601,0.6247011184602154,0.6228185581253589,0.6194833162882104,0.6178411290518512,0.6174325281252232,0.6030617008616074,0.6207781451679214,0.6198027379861755,0.6186392499910227,0.6156130923878421,0.6174366351687398,0.5792526286629025,0.5611884439336349,0.6190579830835848,0.6205719556887539,0.6192777514485792,0.618049620106521,0.6159957349599415,0.6115198159892593,0.6145438151933358,0.6136391738097343,0.6100241332175651,0.61130752076354,0.609492717523706,0.6020936430717729,0.6100482626791005,0.6088314385099853,0.6081194662006754,0.607626559519908,0.5706743484378264,0.4977030350756647,0.25678245952317186,0.24925784525537859,0.25018343712269964,0.25647507384672624,0.25055371449218733,0.24987562526168988,0.25235432868986,0.3372340078274863,0.46957703902432507,0.4692777016195066,0.4685159392559027,0.46484170157141946,0.4814157533966776,0.492608310570881,0.49154678506671573,0.49196415654338055,0.4904774671287068,0.4905197678301845,0.4609301989642602,0.2909787130389785,0.2474383366716963,0.2497563483805425,0.35521828854274323,0.46624288366619815,0.4665940739094524,0.5565899033087797,0.47664987524844243,0.36620326744242854,0.45794432610286684,0.4583675476412844,0.45898086459059717,0.45900798306615426,0.46030881960985054,0.45960661022008203,0.458902368860185,0.45765298781081615,0.4596521576485221,0.4623782224337369,0.4594741375804764,0.46337546967337084,0.4619303045085753,0.4613305698886539,0.46338237654063635,0.45734666104643906,0.45939435669296613,0.4614457470185606,0.4624225585465617,0.4622045607270749,0.46358844098505264,0.46136301900265453,0.4609975698154096,0.45846509988633716,0.45904331881872,0.4589792421654419,0.4568671203641079,0.459997076871139,0.45949514520234314,0.45848806257898034,0.4590663387929746,0.4603483217078226,0.4605579010878691,0.4651827309283772,0.5647215366396843,0.40797224371539265,0.41505513769555846,0.5024410108756153,0.4545832083446549,0.5112500751905806,0.4458073730156035,0.3065373865695423,0.30274752658224163,0.4480892663398878,0.5124373980475723,0.5112259658747718,0.5130910041307624,0.5249257547142572,0.2591022552782695,0.2470788730703646,0.25100920918473296,0.24855629152930309,0.24695203494598778,0.25134756573200817,0.39079412443928346,0.5450647570495774,0.5604041845613155,0.5798552553157567,0.2868012938052473,0.2708015715041927,0.27028482745753446,0.29768453308295334,0.5285576299848329,0.519991777508784,0.5171361812723309,0.5228358309434877,0.5351044880455775,0.5295477755859564,0.46108809105094345,0.2149428680972366,0.20635319449410128,0.206454824838805,0.2095348648127953,0.21226704840145652,0.22379461090241068,0.21199513143769508,0.22659594563332142,0.21744965637780267,0.5249982718640235,0.777840808244781,0.6804353651934305,0.5821144521075269,0.5775267334617467,0.5229723791543988,0.6363526817506522,0.5385957776647073,0.6061292339157052,0.5537089565679839,0.40145633620326826,0.37133522983141953,0.5979340605161556,0.6107767498148182,0.6100598362115794,0.6038385106380664,0.615493676675148,0.5457715046779252,0.5838760971853276,0.6664167470078636,0.6188908846150888,0.6113398571523675,0.609919984756451,0.6084067280805556,0.5826796415283789,0.5504754580755842,0.6537246743326107,0.45532724317324014,0.3522091258837402,0.4133757998679222,0.4487358424623406,0.5669205354939517,0.26022053373352877,0.2490769741691114,0.2732795916783692,0.46055315035419714,0.45750061363904526,0.4014506045137285,0.5093880205529733,0.5018099070965854,0.5316323834152747,0.4144502320899154,
cycles,354690370,412773217,401354205,344119223,434316418,356409071,855227885,488228652,292757914,116218792,115527690,115607516,140171324,174194263,146395293,146103549,146269900,146706762,184103219,163888748,165306516,250803606,318843296,316620053,305407066,305609903,305536969,304260687,305712505,306584822,308626605,307664388,308279333,308229609,308361132,309325976,312474591,309370744,309987341,310897093,310444020,345782989,311051788,310852966,310392320,311510606,310990758,311954181,312613482,312943920,313714615,314301890,314444951,314660211,315171361,316412621,315422017,316580621,316170232,387361871,393820590,825113227,825683847,824460743,802165134,823456196,825929435,814927798,649123402,407334951,407839380,419187953,400681107,391206817,391286012,389045814,389737264,389500064,418670465,727785528,833925598,824399027,586460323,424694185,346289859,466489834,483452779,422546076,422940093,422322878,421452576,421007000,420941928,420422756,421616965,421330494,424075526,423742348,426241153,426097201,423610542,423728977,423197911,423497678,423888149,424022376,423692990,422745916,422750391,425989533,424263740,424702888,424998845,428764335,428580617,425422413,424275637,425129182,425800870,424336686,423332595,426118790,342449864,691946801,613808209,373560149,370944114,405413239,388789059,473087758,784936637,598151790,760679333,644704775,410671796,369578849,368437766,366593234,417984106,831549258,831745186,815724221,830074832,834189862,819669569,517286659,356762254,342419317,329167376,660777584,753450344,754655656,752217497,342820866,366083667,363533111,358595233,356383133,352366527,367654178,463185986,1056666249,1074805224,1071785479,1037114543,1039106676,975857536,1035238763,970322196,998783235,312484894,241399119,310930550,281301794,362657068,340840794,344769716,325205183,365007769,379690668,562611739,371955446,307336977,307658058,311286617,317702061,404030902,302898447,312696841,307309935,307660897,311725908,337923007,402017496,285653851,575461093,543144726,472333906,444896678,330016497,811758895,822573394,696359780,391682287,439077975,477803394,382220127,367288168,435437176,382991925,360347215,361429163,371082586,386682648,361226938,397057213,823365864,439779690,228090455,115882521,115498242,116016767,184350558,151112864,151296180,152270562,169287829,182515072,165161331,231303661,314814070,299999546,319378474,305553822,306420232,308113863,307566528,312598037,308258046,308763401,309892172,310956758,311355484,318117458,309767182,309869923,310205185,311239339,311390471,331153077,342785926,310875876,309676969,310322156,311232336,312184534,314774178,312796835,313702136,314310844,314671509,315307604,319076646,315098796,315329999,315968630,316564544,337996120,387896574,798082709,825712990,822105116,798702574,820671693,823289958,814045789,585450644,407366089,407749063,409257672,413540712,399191010,389414176,389770907,389348165,390566957,390916916,418024148,692473573,832768916,823872597,553083552,410768251,410156811,340787568,404693813,526388178,422445472,421891635,420548635,421020880,420929662,421158342,421339914,423039410,420512527,417365437,421706229,419042366,419564967,420863819,418920281,424676390,422544383,421097397,419674472,419859994,419009333,419720677,420488187,422957918,422005625,422308416,424764518,421216022,421628726,422225808,422345315,420910859,420477484,410794491,321627319,492296872,480124066,380159477,424221924,373103425,433615169,654813248,663756677,430521499,372799734,373036740,372172728,363275466,789685142,834486672,819013282,828574431,834863997,817859605,497091829,348046527,338260302,326579854,702181647,749093868,750732278,673799520,360148807,365107578,367031687,363756482,354431669,358933842,418097056,985508714,1035126884,1034663781,1017000357,1001281968,939307920,1002517324,926133641,973263467,362525176,240438797,276250188,324159337,326257905,363100427,296012619,352829123,311503496,342370428,480569595,523549999,312589553,301497853,302233745,306924549,301193337,342905443,318470900,277451034,298289670,302037219,302741451,304657546,319095646,339920930,282380984,423236885,562531966,474335331,434487709,334562766,785676495,826358395,743340209,420574874,423498709,489745871,373593794,379111336,357246296,467700375,
insts,200007343,200010518,200007522,200004830,200009119,200004387,200010631,200007377,200006571,200001500,200001511,200001499,200015379,200015795,200001832,200001858,200001843,200001867,200002482,200002348,200002402,200004056,200004322,200007004,200003548,200003606,200003696,200003591,200003610,200003611,200003873,200003565,200003596,200003607,200003624,200003647,200004158,200003593,200003611,200003631,200003666,200006347,200003638,200003633,200003652,200003628,200003613,200003638,200003654,200003629,200003656,200003679,200003683,200003723,200003712,200003748,200003722,200003719,200003704,200004636,200004586,200009572,200009572,200009585,200009291,200009540,200009562,200009435,200007585,200004802,200004846,200005159,200004753,200004605,200004669,200004618,200004591,200004585,200004950,200008437,200009658,200009534,200006879,200005024,200004069,200019991,200010705,200004960,200004993,200004985,200005005,200004953,200004930,200004942,200004932,200004911,200004924,200004970,200005004,200004954,200004975,200004953,200004949,200004940,200004946,200004922,200004955,200004908,200004945,200004953,200004980,200004956,200004934,200005038,200004997,200004932,200004964,200004962,200004955,200004972,200004945,200004991,200021201,200008055,200026726,200004346,200004373,200004756,200004602,200005508,200009165,200007034,200008910,200007539,200004845,200004380,200004362,200004322,200004905,200009637,200009665,200009439,200009602,200009682,200009493,200008129,200005818,200005331,200004959,200008349,200009057,200009103,200009051,200004482,200004333,200004332,200004249,200004204,200004152,200004338,200007049,200012190,200012420,200012478,200012039,200012008,200011266,200011957,200011197,200011500,200003733,200002909,200003678,200010377,200004270,200004069,200004085,200003886,200004287,200004468,200006608,200004438,200003771,200003765,200003731,200003862,200004845,200003704,200003755,200003753,200003788,200003797,200004063,200004809,200003500,200006660,200006312,200005443,200005163,200003915,200009439,200009633,200008214,200004635,200005151,200006055,200004969,200004344,200005159,200004668,200004243,200004275,200004402,200004674,200004277,200004671,200009544,200005157,200002996,200001522,200001511,200001528,200028936,200001904,200001924,200001916,200002124,200002224,200002061,200002806,200003695,200003608,200003729,200003573,200003576,200003624,200003602,200003659,200003617,200003579,200003605,200003641,200003659,200003745,200003625,200003634,200003607,200003626,200003662,200003923,200004033,200003605,200003600,200003613,200003639,200003659,200003675,200003663,200003692,200003689,200003702,200003729,200003762,200003739,200003701,200003683,200003705,200003960,200004567,200009263,200009557,200009556,200009268,200009511,200009541,200009425,200006896,200004824,200004835,200004852,200004852,200004694,200004557,200004565,200004562,200004560,200004625,200004923,200008054,200009636,200009545,200006489,200004864,200004806,200004017,200004781,200023125,200005005,200004966,200004963,200004999,200004914,200004938,200004997,200004991,200004961,200004902,200004912,200004875,200004862,200004896,200004856,200004913,200004914,200004925,200004870,200004902,200004874,200004850,200004886,200004915,200004942,200004902,200004944,200004896,200004910,200004931,200004903,200004885,200004897,200008132,200008817,200020422,200008701,200004546,200004995,200004400,200005119,200007643,200007744,200005075,200004428,200004449,200004418,200004316,200009193,200009709,200009534,200009575,200009686,200009460,200008685,200004128,200003970,200003899,200008162,200008736,200008724,200007877,200004259,200004279,200004370,200004301,200004197,200004227,200004903,200011399,200011893,200011918,200011670,200011614,200010942,200011640,200010727,200011205,200004292,200002885,200003292,200003885,200003875,200004315,200003501,200004202,200003681,200004091,200005697,200006164,200003776,200003711,200003677,200003750,200003689,200004149,200003880,200003391,200003599,200003697,200003718,200003753,200003871,200004106,200003467,200004972,200006536,200005492,200005078,200003947,200009114,200009571,200008651,200004922,200004992,200005711,200004486,200004521,200004337,200005587,
icache_access,196016822,203555272,213562890,190034656,205551326,217512547,460567978,280068284,179721829,103709541,103377280,103411720,115537798,136840963,125887727,125799809,125845643,125818242,144191990,128024745,128666695,167901280,194997527,191881219,198750027,199036612,198523094,199170620,198711997,198526440,199138044,197695420,197667582,199123646,199407420,199006873,200843589,198090874,198807646,199241033,199947078,216765926,199223698,199944441,199760638,199143757,199771024,198792478,198240779,198051622,199096430,198598022,198836612,200008209,199781688,201162641,200725913,199991132,200379673,225491066,236995937,448805752,449154822,448537300,436785006,447908378,449345487,443559317,361054529,242623369,242726071,242181407,210667575,202933718,202770664,201868973,201621621,199122290,224272256,399385392,453544959,448492236,331486917,252214265,213706967,265302080,263324972,248594566,249355338,248882781,248389264,248840355,247499052,248825564,248964081,249673098,249740352,250521191,252198811,252049562,251074975,251060548,250476689,250091146,250164050,250127610,249340791,249628602,249894153,250698543,249919185,250539385,250673476,252295404,251567236,250571434,249427974,250807983,250447726,249655618,248465991,249728865,214243976,377209620,340073984,222115569,195931793,226364416,208322878,259873549,434191328,338073014,420153482,363911537,224451316,196210750,195687986,194470042,223937083,452325695,452475434,444026632,451582492,453735792,446090804,291367246,205423942,198108397,191716923,366423316,415611894,416148460,415045439,206719461,197602196,196660679,193638785,192445925,190705842,199115106,268828746,564733212,574042790,571705803,553927834,555603935,524563896,553910756,521559172,536542727,195198982,165066958,196319419,185701622,211118357,199803789,204458701,196037617,207611167,222609961,306454108,224448084,196663754,196739144,198877556,203401817,243772548,196340409,195925077,196716339,196773251,199463306,212950059,242592152,184592271,311261145,294190059,257071297,247578291,191807876,442598828,448415025,385597453,231913165,259308290,278992437,220461151,201297239,241820171,212720573,206759940,206131617,213191044,220116677,215400268,228286323,447998620,251452438,152629306,103555973,103366513,103611025,138382669,127668757,127899259,128273151,136340808,138492694,128646305,159793429,195073023,182453801,202809232,198546212,198374398,199183179,199200134,200263101,197966380,198547250,198703532,198598511,199199601,203227470,198691706,198971321,199559583,199093877,199386760,207620086,214789044,200508563,199967923,199153509,200357816,200195268,200027708,199879028,199157906,199955415,199396233,200408114,202585985,200234527,200725634,201131131,200674366,206729708,230531817,434991239,448966745,447144208,434945300,446401480,447767257,442940668,331564062,246288138,246546285,247236518,243851174,212920230,202284157,202163922,202091106,202320020,200597816,221243110,381148950,452617767,448008600,317044518,249107464,248708202,211321540,241307552,279252590,248606309,248241915,247240539,247354722,246080943,246760968,247387040,247757221,245837142,244890977,249085573,245902980,247122462,249092556,247564645,250325574,249184376,248475555,247797226,248038138,246914438,247739401,247196086,248126427,247409801,248258513,249410600,246851968,247235178,247781563,247353949,246463454,246882735,242501875,210940492,274937610,269840390,198999810,237493504,196949873,248726821,369439111,370076291,241809832,197918651,197965357,197471957,192266616,430674690,453692772,445606023,450626883,453888071,444948701,281377546,201433247,196237737,190262766,388646427,413272991,414034563,376532501,203153502,196284358,197835666,195430728,191768232,193089340,238334325,528906497,554289327,552169924,543399566,536484200,506327087,537337680,499454594,523658085,219853407,164707725,180178317,205528102,200605276,204759476,187798096,201014420,193921575,197429859,273303913,291888277,195991081,194001723,194213196,197297017,195676332,215090177,203288378,181051144,191621721,194207373,194501974,196613379,204105284,213296556,186521696,242239007,305825576,262711752,243764861,193242653,428812576,450082489,409523141,245512299,251426808,285691483,215473367,208354428,200337514,264676740,
icache_hit,170678138,151988212,180839748,164106652,145155840,216756428,455885562,278395403,177263597,103674916,103341438,103375580,115482615,136715870,125767632,125684930,125728429,125696287,143699744,127060553,127719155,167147946,193731786,188801825,198424906,198691973,198172483,198813376,198354475,198164690,198766936,197332117,197310473,198760768,199039139,198635458,200468805,197729194,198449878,198873898,199566028,216178711,198895524,199603748,199406061,198785531,199424255,198454337,197902455,197714406,198742037,198243741,198475479,199643278,199415822,200788353,200358869,199627470,200019109,225130075,236125564,441934864,442348790,441837487,430014651,441229661,442722109,436929607,356641867,242221433,242309391,240965834,179356938,166870932,166535441,166073985,165378644,160969692,200864841,393952721,446947279,441869132,328398438,251807526,213349296,262781966,258760548,246779470,247577030,247071748,246580794,247080721,245740837,247171125,247227670,247972692,248040732,248900140,250512004,250414735,249402531,249369890,248831911,248414391,248500891,248474940,247672353,247996590,248243227,248835394,248070611,248926701,249001763,250537162,249831699,248823035,247683787,249115930,248708886,247888726,246690604,247921283,212639512,374845351,337466068,220493691,162768201,212839026,181177539,244280043,432456294,336734135,418502387,362704074,204826209,164682180,164246540,163094573,197036787,445945758,446109061,437471033,445221780,447352386,439707009,288006328,198430192,190680446,185023115,360661981,410298362,410784474,409751154,204884802,164695477,164192009,161103489,160393998,159136497,167866029,267309709,561547698,571870628,569604786,551829443,553970428,522215463,552240171,519047594,534225330,192377899,163343083,194022348,183291554,200750306,186405436,192149235,185153553,191462242,208886425,279203085,216316041,189751617,189782716,192438639,199126687,238068857,192372277,189291636,189863390,189841994,193780518,208494183,236791552,180272012,306214903,291133398,255396242,245837139,185916013,436582423,442387617,381211020,226814034,254800690,274437559,215173176,182085327,228833141,196645506,193078131,191882222,195569903,202899983,209296956,217536492,443586337,249111979,151530305,103520087,103330106,103573773,138278588,127547375,127779722,128150858,136089770,137647344,127832772,158960194,194583089,179889830,202072557,198174655,197978761,198765293,198798916,199847900,197586089,198157381,198303290,198190409,198777230,202812631,198311139,198580779,199178018,198707201,198987895,207023847,214152545,200145783,199618077,198787737,199994034,199827852,199656703,199506118,198782467,199568759,199008992,200011985,202186009,199851544,200349730,200757398,200296247,206350232,230185980,428833138,442368534,440500507,428284869,439788722,441202410,436338260,328068337,245903322,246157724,246847342,242901045,186563273,166337834,165867117,165883012,165840313,162590669,193375616,376220365,445788858,441158954,314324023,248737633,248337484,210981233,240402795,273935324,246762127,246367577,245368927,245476829,244232179,244896316,245488308,245852083,243897679,243009979,247341691,244261184,245413386,247448273,245965121,248714662,247576215,246824790,246173011,246429085,245259132,246092804,245477352,246319472,245549059,246464554,247685881,245023535,245357274,245943409,245505841,244636431,245067354,240882915,210668039,271588442,262988202,163879984,226936308,163518407,241620875,368175089,368476399,229704775,165770512,165723734,165343720,160626630,423360462,446989183,438833957,443873376,447225385,438180156,278109863,195084192,190210636,184210732,383049510,407690301,408353638,371933120,185912942,163116287,164973521,162559200,160595145,160429568,226390196,525470963,552092871,550050478,541580686,534794886,503970984,535642433,496821263,521575877,216916419,163010335,178367487,202896098,194497139,186563696,180677126,184309420,185210017,182317534,253374542,269169006,189178861,187249294,187357094,191604727,191658099,210277418,198757090,176932092,184602262,187468746,187709643,191945958,199842106,208433751,182730348,237704568,301229877,260968861,242377835,187365264,422796997,444050778,404595733,239411227,247198825,281407315,209867601,189913882,184326051,258085161,
icache_to_L2,3977696,6736998,4512565,3863747,8078048,80319,351501,147047,310836,4913,5044,4909,6119,11354,12127,12159,11978,12302,38163,110520,106940,78074,157916,425254,51765,54110,54907,56269,55935,55665,55783,56808,55188,55686,56282,55862,56083,55677,55443,55954,57275,67350,53064,54608,56236,56823,55690,55609,55267,55311,55904,55917,56955,57028,57202,57390,57176,57069,56456,40111,71920,528108,520871,517806,555537,516824,507238,523805,362561,27758,28482,111290,6143102,7188740,7210757,7177954,7265638,7578582,4621846,418135,494055,509836,241567,26968,28598,285478,579024,223957,219711,223180,222176,219767,217039,213294,217288,213965,210895,202249,210989,204108,208646,211091,204616,207286,206228,206052,208612,205256,204340,228672,226695,195281,197549,208519,205471,208724,207454,200769,205899,211912,217738,220764,151429,175475,242507,226605,6517389,2619433,5330991,3008608,130607,96795,125892,83344,3845649,6375012,6372055,6380107,5352125,476256,474375,513489,477690,472131,497042,387522,984267,1005777,950706,520830,367020,372322,367429,304709,5621377,5597316,5616425,5588661,5531891,5406960,132869,256534,166846,153911,166344,129300,208742,136125,218664,186804,365953,254010,294849,352549,1619994,2153810,1961122,1745180,2577448,1806647,2785132,987083,626513,627030,584632,380833,600013,364739,789685,613408,618839,509609,401671,619169,459056,444653,271660,158665,169172,834050,420871,399369,294058,757236,618312,645504,758464,3287108,2110953,2818501,2529761,2548532,2381506,2878253,1060449,1735907,329483,248410,134855,5021,5129,5228,9402,12445,12607,12558,20130,81473,88471,82097,49063,343356,108416,56597,57833,60094,58111,58095,57473,57936,58310,58187,58739,58830,58181,58652,57748,58375,59149,69926,71905,55785,56018,57890,56881,56862,57057,57710,57312,58058,58169,58627,58478,58291,57842,57248,58324,52621,30027,476704,507042,514377,547045,512912,505333,519937,297215,25223,25315,24946,81322,5186461,7166169,7226304,7205422,7261663,7503789,5396000,378996,509133,522215,214562,23378,23605,26541,78060,665356,217089,219820,223621,225276,223217,225503,226884,227634,232003,224543,210436,200297,207579,202620,193762,193554,193954,201854,194474,195143,199001,199510,205886,211102,221239,214380,208627,221126,222473,216866,217741,215049,214200,190986,16414,337349,1175510,6872744,1971947,6566205,1297036,84681,118082,2302100,6414840,6429144,6428989,6321377,696940,495671,521762,510666,492194,525935,394481,904421,873975,888684,437187,381126,390496,319447,2940386,5686759,5631801,5656621,5430856,5703172,1984362,284675,173596,159760,134756,140787,207735,140760,237752,166934,365126,248442,245917,361553,934803,2920507,1127728,2685440,1379989,2428692,2010060,2287331,819822,605081,615476,511177,345342,462535,453284,490742,687350,600283,603407,408858,379123,476494,346785,482051,411682,163655,136803,851521,442498,397532,327121,915720,583564,624035,824006,3122525,2668822,1032733,
